"","unique_study","seq_x_val","X","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","thesis","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation_to_ml_l.1","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","max_response","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value","genus_species","upper_window","lower_window","weighting","max_treatment_val","min_treatment_val","mean_pred","upp_pred","low_pred"
"645",65,28.2222222222222,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.969124869080412,1.01114342800961,0.928461703340975
"646",65,28.7777777777778,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.975295967745495,1.01578871214433,0.935423813114345
"647",65,29.3333333333333,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.981467066410579,1.02306537232853,0.94081181030472
"648",65,29.8888888888889,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.987638165075662,1.03115897200923,0.944732433745988
"649",65,30.4444444444444,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.993809263740746,1.04151016529027,0.946224660190705
"650",65,31,579,"Canopy-forming Kelp","Nereocystis","luetkeana","salinity","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",25.46178344,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"salinity",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity",23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,"Nereocystis_luetkeana",33.5,29,1,31,26,0.999980362405829,1.0526973831372,0.946814436496188
"651",66,9,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,1.02299987338581,1.06915155721649,0.976309486691372
"652",66,10.3333333333333,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.967947193268279,1.00835920576272,0.92696270200204
"653",66,11.6666666666667,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.912894513150746,0.947741143876365,0.877069351299318
"654",66,13,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.857841833033213,0.887825370136433,0.826950211887568
"655",66,14.3333333333333,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.80278915291568,0.828270460112332,0.776360816685467
"656",66,15.6666666666667,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.747736472798147,0.769914524275218,0.724612133116009
"657",66,17,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.692683792680613,0.713483262789081,0.671592315878667
"658",66,18.3333333333333,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.63763111256308,0.658876438898191,0.616520818663705
"659",66,19.6666666666667,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.582578432445547,0.606140404995812,0.558661859572573
"660",66,21,571,"Canopy-forming Kelp","Nereocystis","luetkeana","temperature","Lind and Konar",2017,"Algae",NA,"Phaeophyceae","Laminariales","Kachemak_bay_alaska","Several single species lab studies",NA,"no external CaCO3","zoospore","propagule","google scholar",NA,"zoospore_settlement","biomass","survival","ability_productivity_growth_survival","negative",24,"hours","Fig. 2",23.93312102,1.52866242,NA,NA,"zoospores per mm2",5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,"temperature",NA,NA,"webplot digitizer","anova","Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement temperature",22.4044586,25.46178344,23.93312102,1,1.06387225547067,0.936127744529326,0.0638722554706741,9,"Nereocystis_luetkeana",30.798649681939,8.73657409350077,4,21,9,0.527525752328014,0.554443869430909,0.499924348725445
"661",67,9.003257329,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.590501612953005,0.65514477856296,0.52585844734305
"662",67,10.447339848,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.579424321026946,0.632981532099124,0.525867109954769
"663",67,11.891422367,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.568347029100888,0.612465259823718,0.524228798378058
"664",67,13.335504886,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.55726973717483,0.594857888671351,0.519681585678308
"665",67,14.779587405,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.546192445248771,0.581797605131399,0.510587285366144
"666",67,16.223669924,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.535115153322713,0.573986648201852,0.496243658443574
"667",67,17.667752443,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.524037861396655,0.570326804401867,0.477748918391442
"668",67,19.111834962,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.512960569470597,0.56919887315652,0.456722265784673
"669",67,20.555917481,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.501883277544538,0.569494184837149,0.434272370251928
"670",67,22,192,"Pink Salmon","Oncorhynchus","gorbuscha","temperature","MacNutt et al",2006,"Canadian Journal of Zoology",NA,"Actinopterygii","Salmoniformes","Hell's Gate Fraser River","Single species lab study (one species in paper)",NA,"no external CaCO3","Adult","adult or juvenile","google scholar",NA,"aerobic scope","rate","metabolic rate","ability_productivity_growth_survival","no diff",NA,NA,"Fig.6b",17.68487702,NA,NA,NA,"mg kg-1 min-1",1,NA,NA,NA,NA,NA,NA,NA,9.003257329,NA,NA,NA,NA,"temperature",NA,"adults from freshwater","webplotdigitizer","regression","MacNutt et al 2006 Pink Salmon Adult aerobic scope temperature",NA,NA,23.22204126,0.761555662656677,NA,NA,NA,9.003257329,"Oncorhynchus_gorbuscha",30.798649681939,8.73657409350077,30,22,9.003257329,0.49080598561848,0.570606550747551,0.411005420489408
"671",68,1.60872,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.30804992235256,0.327063347041652,0.288950860506158
"672",68,2.13683333333333,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.390935387120022,0.40762052392306,0.373915635200134
"673",68,2.66494666666667,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.473820851887484,0.488921858342329,0.458751616632428
"674",68,3.19306,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.556706316654946,0.570554629029975,0.542948373437458
"675",68,3.72117333333333,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.639591781422409,0.6527246451409,0.626448829334474
"676",68,4.24928666666667,619,"blue & black rockfish","Sebastes","mystinus","oxygen","Mattiasen et al",2020,"GCB",NA,"Actinopterygii","Scorpaeniformes","Stillwater_Cove_central_California","Simultaneous multiple species lab study",NA,"no external CaCO3","Juvenile","adult or juvenile","google scholar","durations from Table 1; mode week taken","aerobic_scope","rate","metabolic rate","rate",NA,12.5,"weeks","Fig. 4",37.65690377,9.414225941,NA,NA,"mg O2 kg-1 hr-1",20,8.05,NA,NA,NA,NA,NA,NA,12,2.2,"mg O2/L",1.60872,"http://www.loligosystems.com/convert-oxygen-units","oxygen",NA,"escape time not included as similar to other responses","webplot digitizer","anova","Mattiasen et al 2020 blue & black rockfish Juvenile aerobic_scope oxygen",28.242677829,47.071129711,210.251046,0.179104477653823,0.223880597060145,0.134328358247502,0.0447761194063215,1.60872,"Sebastes_mystinus",6.7311628696371,0.00269992606165235,4,6.36174,1.60872,0.722477246189871,0.735294710615871,0.709270571310747
