"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"323","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",24.49833112,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.24,"225",3,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,24.49833112,281.5458238,-2.4416902210217,NA,NA,0,0.0870136547910678,NA,NA,0,225
"324","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",-2.863232396,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.24,"225",3,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,0.01,281.5458238,-10.2454654046893,NA,NA,0,3.551819687833e-05,NA,NA,0,225
"325","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",-21.45011461,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,0.01,281.5458238,-10.2454654046893,NA,NA,0,3.551819687833e-05,NA,NA,0,225
"326","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",-5.814935457,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,0.01,281.5458238,-10.2454654046893,NA,NA,0,3.551819687833e-05,NA,NA,0,225
"327","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",17.63783327,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,17.63783327,281.5458238,-2.77024900616576,NA,NA,0,0.0626464034591019,NA,NA,0,225
"328","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",25.45542285,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,225,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,25.45542285,281.5458238,-2.40336641981728,NA,NA,0,0.0904130720407439,NA,NA,0,225
"329","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",68.45216552,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,68.45216552,281.5458238,-1.41416003094421,NA,NA,0,0.243129749168739,NA,NA,0,421
"330","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",84.08332328,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,84.08332328,281.5458238,-1.20848696769958,NA,NA,0,0.298648803044331,NA,NA,0,421
"331","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",103.6313186,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,103.6313186,281.5458238,-0.999455631471443,NA,NA,0,0.368079757679574,NA,NA,0,421
"332","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",138.8104717,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,138.8104717,281.5458238,-0.707185728949852,NA,NA,0,0.493029766261445,NA,NA,0,421
"333","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",166.1720352,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,166.1720352,281.5458238,-0.527271610364996,NA,NA,0,0.590213106190638,NA,NA,0,421
"334","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",111.4489082,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,8.01,"421",1.9,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,111.4489082,281.5458238,-0.926728955238583,NA,NA,0,0.395846426332252,NA,NA,0,421
"335","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",-18.41396228,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,0.01,281.5458238,-10.2454654046893,NA,NA,0,3.551819687833e-05,NA,NA,0,421
"336","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",20.66996421,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,20.66996421,281.5458238,-2.611613576504,NA,NA,0,0.0734159858278814,NA,NA,0,421
"337","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",53.8987413,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,53.8987413,281.5458238,-1.65318809356362,NA,NA,0,0.191438610498757,NA,NA,0,421
"338","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",81.26432622,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,421,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,81.26432622,281.5458238,-1.24258809032674,NA,NA,0,0.288636233786679,NA,NA,0,421
"339","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",120.3522741,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,652,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,120.3522741,281.5458238,-0.849872158929883,NA,NA,0,0.427469576623853,NA,NA,0,652
"340","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",175.0754011,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.85,"652",1.4,NA,NA,652,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,175.0754011,281.5458238,-0.475078474144165,NA,NA,0,0.621836256482239,NA,NA,0,652
"341","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",230.0237262,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,230.0237262,281.5458238,-0.202112757707115,NA,NA,0,0.817002799385867,NA,NA,0,863
"342","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",194.8445731,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,194.8445731,281.5458238,-0.368093038985184,NA,NA,0,0.692052790803996,NA,NA,0,863
"343","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",144.0302409,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,144.0302409,281.5458238,-0.670271934923482,NA,NA,0,0.511569445271949,NA,NA,0,863
"344","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",120.5774722,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,120.5774722,281.5458238,-0.848002749535306,NA,NA,0,0.428269439669096,NA,NA,0,863
"345","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",89.30711385,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,89.30711385,281.5458238,-1.14821407161766,NA,NA,0,0.317202765235973,NA,NA,0,863
"346","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",77.58072948,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,77.58072948,281.5458238,-1.28897615379474,NA,NA,0,0.27555276236351,NA,NA,0,863
"347","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",42.40157639,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,42.40157639,281.5458238,-1.89310967814503,NA,NA,0,0.150602753817157,NA,NA,0,863
"348","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",7.222423292,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,7.222423292,281.5458238,-3.66310468609861,NA,NA,0,0.0256527452423892,NA,NA,0,863
"349","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",-35.77431938,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,0.01,281.5458238,-10.2454654046893,NA,NA,0,3.551819687833e-05,NA,NA,0,863
"350","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",100.8083002,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,100.8083002,281.5458238,-1.02707452320004,NA,NA,0,0.358052905347339,NA,NA,0,863
"351","seagrass","Zostera","marina","pH","Miller et al",2017,"","Magnoliopsida","Alismatales","Padilla Bay_ WA","Simultaneous multiple species lab study","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","google scholar","","photosynthesis rate","rate","metabolic rate","ability_productivity_growth_survival","no diff",1.5,"Hours","Fig.2",14.80677203,NA,NA,NA,"umol CO2 mg chl-1 h-1",NA,7.73,"863",1.1,NA,NA,863,32,13.2,NA,"",NA,"","CO2","","likely missing some overlapping points from fig","","regression","Miller et al 2017 seagrass Adult photosynthesis rate CO2",NA,NA,NA,NA,14.80677203,281.5458238,-2.94521057298964,NA,NA,0,0.052590984409409,NA,NA,0,863
"352","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",1.64,NA,1.59,1.68,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,4,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",1.61448979591837,1.66040816326531,1.61448979591837,1.66040816326531,1.64,5.13,-1.14040941734657,-1.128042205553,-1.15608666826,0.0123672117935709,0.319688109161793,0.323666308628715,0.314715359828142,0.0039781994669213,4
"353","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",1.71,NA,1.67,1.74,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,4,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",1.68959183673469,1.72530612244898,1.68959183673469,1.72530612244898,1.71,5.13,-1.09861228866811,-1.08970116215466,-1.11061867614259,0.00891112651344894,0.333333333333333,0.336316982933524,0.329355133866412,0.00298364960019099,4
"354","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",2.71,NA,2.58,2.75,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,8,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",2.64367346938776,2.73040816326531,2.64367346938776,2.73040816326531,2.71,5.13,-0.638157024291069,-0.630654550807777,-0.662936243538534,0.00750247348329169,0.528265107212476,0.532243306679397,0.515335958944982,0.00397819946692124,8
"355","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",2.77,NA,2.73,2.81,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,8,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",2.74959183673469,2.79040816326531,2.74959183673469,2.79040816326531,2.77,5.13,-0.616258338983431,-0.608917778972314,-0.623653181525548,0.00734056001111649,0.539961013645224,0.543939213112145,0.535982814178303,0.00397819946692124,8
"356","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",3.11,NA,3.07,3.15,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,12,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",3.08959183673469,3.13040816326531,3.08959183673469,3.13040816326531,3.11,5.13,-0.500482932991535,-0.493942259533287,-0.507066668669517,0.0065406734582481,0.606237816764133,0.610216016231054,0.602259617297211,0.00397819946692124,12
"357","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",42,"Days","Table 2",3.25,NA,3.21,3.3,"percent_mass",25,NA,"",NA,NA,NA,NA,NA,12,NA,"",NA,"","temperature","","","table","multi-level anova","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",3.22959183673469,3.27551020408163,3.22959183673469,3.27551020408163,3.25,5.13,-0.456450662841032,-0.448632014723234,-0.462749896269019,0.00781864811779776,0.633528265107212,0.638501014440864,0.629550065640291,0.00497274933365155,12
"358","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",30,"Days","Table 3",2.36,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,4.7,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,2.36,5.13,-0.77644404014516,NA,NA,0,0.460038986354776,NA,NA,0,4.7
"359","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",28,"Days","Table 3",2.19,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,7.9,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,2.19,5.13,-0.851204115354269,NA,NA,0,0.426900584795322,NA,NA,0,7.9
